title,year,number_ratings,average_rating,length,genres
Heart,2019,878,3.1,70,"Comedy, Romance"
Gantumoote,2019,1173,3.6,118,"Drama, Romance"
Sanctorum,2019,1024,3.3,83,"Drama, Fantasy"
Cunningham,2019,777,3.4,93,Documentary
Sons of Rizk 2,2019,1856,3.1,96,"Action, Drama"
From Miyamoto to You,2019,791,3.5,129,"Drama, Romance"
Mute Fire,2019,711,3.5,83,"Documentary, History"
Chocolate,2019,1016,3.6,1040,"Drama, Moving Relationship Stories, Tragic Sadness And Captivating Beauty"
Incitement,2019,774,3.5,123,Thriller
Kaguya-sama: Love is War,2019,1186,3.3,113,"Romance, Comedy"
Bacurau no Mapa,2019,960,3.6,62,Documentary
The Eunuch and the Flute Player,2019,710,3.7,113,Drama
The Returned,2019,719,3.2,93,"Horror, Drama"
Landless,2019,807,3.6,109,Documentary
The Incredible Shrinking Wknd,2019,1125,3.2,94,"Drama, Science Fiction"
Stalked by My Doctor: A Sleepwalker’s Nightmare,2019,919,3.0,91,"Thriller, Horror, TV Movie"
Straight Edge Kegger,2019,1067,2.5,81,Horror
Crazy Romance,2019,1247,3.1,115,"Romance, Comedy"
Mafia Inc.,2019,1274,3.4,143,"Crime, Drama"
Bruno Aleixo’s Film,2019,1157,3.4,92,Comedy
The Blackwell Ghost 3,2019,1308,3.1,75,Horror
Magamuni,2019,1640,3.4,157,"Thriller, Drama, Crime"
"Nona. If They Soak Me, I’ll Burn Them",2019,1023,2.9,86,Drama
De De Pyaar De,2019,1879,2.8,135,"Romance, Comedy, Relationship Comedy"
Beneath Us,2019,1260,2.6,82,"Horror, Thriller"
The Shock of the Future,2019,747,3.3,84,"Drama, Music"
Jack Whitehall: Christmas with My Father,2019,1460,3.0,64,Comedy
Abigail,2019,1282,2.2,110,"Mystery, Fantasy, Adventure"
Our Lady of the Nile,2019,896,3.5,93,Drama
Stories from the Chestnut Woods,2019,725,3.5,81,"Fantasy, Drama, History"
Technoboss,2019,885,3.3,112,"Romance, Comedy, Music"
Clarita,2019,1312,2.9,85,Horror
The Perfect Patient,2019,1370,3.2,110,"Crime, Drama, Thriller"
Crypto,2019,1115,2.5,105,"Crime, Drama, Thriller"
The Guest,2019,1591,3.1,99,Drama
Scheme Birds,2019,723,3.6,87,Documentary
Whindersson Nunes: Adult,2019,1925,3.3,68,Comedy
Attack of the Demons,2019,711,3.0,74,"Horror, Comedy, Animation"
He Dreams of Giants,2019,537,3.5,83,Documentary
It Stopped Raining,2019,465,3.5,99,"Drama, Romance"
Axone,2019,1274,3.3,96,"Comedy, Drama"
Unforgettable,2019,1428,3.3,100,Drama
Laal Kaptaan,2019,1130,3.4,155,"Drama, Action, Epic Heroes"
Killer Ratings,2019,1038,3.7,350,Documentary
Comedy Central Roast of Alec Baldwin,2019,1398,3.3,84,Comedy
Marvel Rising: Heart of Iron,2019,911,3.0,44,"Action, Animation, Science Fiction"
Bird Talk,2019,790,3.3,138,Drama
Vai que Cola 2: O Começo,2019,1728,2.7,88,Comedy
Oliver Sacks: His Own Life,2019,836,3.7,114,Documentary
The Miracle of the Sargasso Sea,2019,944,3.1,120,"Crime, Thriller, Drama"
Randy Writes a Novel,2019,962,4.0,71,Comedy
Super Me,2019,1262,2.7,102,"Fantasy, Drama, Adventure"
All I Can Say,2019,735,3.6,100,"Documentary, Music"
Changing the Game,2019,475,3.6,88,Documentary
After Class,2019,922,3.2,93,Comedy
The Giverny Document (Single Channel),2019,420,3.6,42,Documentary
Dedicated to my ex,2019,1563,2.9,94,"Drama, Comedy"
Music for Bleeding Hearts,2019,974,3.1,102,"Romance, Drama"
Fiddler: A Miracle of Miracles,2019,821,3.6,97,Documentary
Back of the Net,2019,1383,2.2,86,"Drama, Family"
Go Back to China,2019,941,2.9,95,Drama
My Little Pony: Equestria Girls - Spring Breakdown,2019,1174,3.2,44,"Animation, Comedy, Adventure"
All Inclusive,2019,1980,2.3,92,Comedy
A Dog Barking at the Moon,2019,554,3.4,107,Drama
Comrade Drakulich,2019,1218,3.2,95,Comedy
Fly me to the Saitama,2019,925,3.5,106,Comedy
They Say Nothing Stays the Same,2019,400,3.4,137,Drama
Bird Island,2019,891,3.4,60,Documentary
Masquerade Hotel,2019,1232,3.2,133,"Mystery, Crime"
Don’t Stop Me Now,2019,1742,3.1,102,Comedy
The Devil to Pay,2019,915,3.3,87,"Drama, Thriller"
Tales from the Lodge,2019,946,2.7,93,"Comedy, Horror"
In the Arms of an Assassin,2019,1222,2.4,101,"Romance, Thriller"
My Stupid Boss 2,2019,1734,3.2,94,"Drama, Comedy"
Thambi,2019,1880,3.0,150,"Thriller, Action"
A Karate Christmas Miracle,2019,689,2.5,81,"Drama, Family, Action"
All You Need is Crime,2019,1729,3.0,98,Comedy
Sea of Shadows,2019,788,3.6,106,Documentary
The Crack: Inception,2019,904,3.4,117,"Drama, Thriller"
Jo Koy: Comin’ In Hot,2019,1330,3.4,60,Comedy
Sijjin 6,2019,1456,2.5,95,Horror
My Extraordinary Summer with Tess,2019,1084,3.5,80,Drama
His - I Didn’t Think I Would Fall in Love,2019,852,3.6,125,Drama
Jim Gaffigan: Quality Time,2019,1270,3.6,75,Comedy
Simon’s Got a Gift,2019,1221,3.4,103,"Romance, Fantasy, Family"
The Zoya Factor,2019,1431,2.6,134,Romance
This Is Not a Movie: Robert Fisk and the Politics of Truth,2019,693,3.7,109,"History, Documentary"
Batla House,2019,1533,3.1,146,"Action, Thriller, Drama"
Dementer,2019,751,2.7,80,Horror
Blade of the Immortal,2019,626,3.7,576,"Drama, Animation"
Goldie,2019,783,3.2,88,Drama
A Dramatic Film,2019,656,3.4,114,Documentary
Kavaludaari,2019,1293,3.5,145,"Crime, Mystery, Thriller"
Nuclear,2019,580,3.0,92,Drama
The Utah Cabin Murders,2019,1205,1.8,85,"Horror, Crime"
Valhalla,2019,1078,2.6,105,"Adventure, Fantasy"
Sai de Baixo: O Filme,2019,1496,2.5,85,Comedy
Lillian,2019,787,3.5,130,Drama
Redoubt,2019,453,3.5,134,"Adventure, Fantasy"
Trading Paint,2019,963,2.3,87,"Drama, Action, Moving Relationship Stories"
Rise of the Machine Girls,2019,561,3.0,75,"Action, Horror, Science Fiction"
Idol,2019,852,3.1,144,Thriller
The Ringmaster,2019,743,3.3,88,Documentary
General Commander,2019,1084,1.9,85,Action
Foxtrot Six,2019,1156,2.9,114,"Science Fiction, Action, Epic Heroes"
Louis Theroux: The Night in Question,2019,1164,3.6,59,Documentary
The Queen of the Lizards,2019,794,3.2,63,"Comedy, Science Fiction"
Arthdal Chronicles,2019,1055,3.7,1080,"Drama, Epic History And Literature, Fantasy Adventure"
Jeune Juliette,2019,1036,3.3,97,"Comedy, Drama"
The Disappearance of My Mother,2019,704,3.6,94,Documentary
"A Dark, Dark Man",2019,821,3.5,130,Drama
An Accidental Studio,2019,671,3.5,94,Documentary
Ravage,2019,1103,2.6,84,"Horror, Thriller, Intense Violence And Sexual Transgression"
29 Needles,2019,200,3.1,95,Horror
Dreamland,2019,621,3.0,92,"Comedy, Horror, Fantasy"
The Secret Men Club,2019,1664,2.9,99,Comedy
Love Action Drama,2019,1734,2.7,142,"Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements"
Watching,2019,901,3.0,97,"Thriller, Horror"
Divaldo: O Mensageiro da Paz,2019,1218,3.5,118,Drama
Judgementall Hai Kya,2019,1374,3.0,153,"Drama, Comedy, Thriller"
Semper Fi,2019,1122,3.0,100,"Drama, Action, War And Historical Adventure"
The Moneychanger,2019,803,3.3,97,"Comedy, Drama"
Braking for Whales,2019,744,2.9,103,"Drama, Comedy"
A Serial Killer’s Guide to Life,2019,986,2.8,81,"Crime, Comedy, Thriller"
Balkan Line,2019,1277,3.0,130,"Action, Drama, War"
American Hangman,2019,1145,2.8,99,"Thriller, Thrillers And Murder Mysteries, Suspenseful Crime Thrillers"
Searching Eva,2019,793,3.3,85,Documentary
Love Live! Sunshine!! The School Idol Movie Over the Rainbow,2019,1060,3.5,100,"Comedy, Music, Animation"
Present.Perfect.,2019,451,3.4,124,Documentary
Psychopath Diary,2019,788,3.6,1280,"Comedy, Crime, Mystery"
The Car: Road to Revenge,2019,847,2.3,89,"Horror, Science Fiction, Action"
The Bonfire of Destiny,2019,1220,3.7,416,"Drama, Politics And Human Rights, Lavish Dramas And Sumptuous Royalty"
Antoine Griezmann: The Making of a Legend,2019,1446,3.1,60,Documentary
Pretty Boys,2019,1335,3.2,100,"Comedy, Drama"
Cemetery,2019,728,3.4,85,Adventure
Hell Girl,2019,515,3.1,107,"Fantasy, Horror"
Teacher,2019,866,3.1,100,Drama
Britt-Marie Was Here,2019,1206,3.0,98,"Comedy, Drama"
The Relative Worlds,2019,935,2.8,93,"Fantasy, Action, Science Fiction"
Portals,2019,707,2.5,85,"Horror, Science Fiction, Monsters"
Transnistria,2019,479,3.5,93,Documentary
Kill It,2019,907,3.5,720,"Drama, Crime, Mystery"
Awake,2019,1251,2.4,92,"Action, Thriller, Thrillers And Murder Mysteries"
Rebels,2019,1459,3.1,87,Comedy
Transparent: Musicale Finale,2019,974,3.2,102,"TV Movie, Drama, Comedy"
Among the Shadows,2019,647,2.1,90,"Horror, Crime, Thriller"
Skyman,2019,553,3.1,92,"Horror, Science Fiction"
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,2019,1390,3.1,82,"Action, Adventure, Romance"
Baby Jane,2019,628,2.9,93,"Romance, Drama"
The Gasoline Thieves,2019,984,3.3,93,"Drama, Crime"
MAL·MO·E: The Secret Mission,2019,925,3.4,135,"Drama, History, Comedy"
Entangled,2019,816,2.7,93,"Science Fiction, Thriller, Drama"
Circus of Life,2019,767,3.6,144,Drama
She Never Died,2019,725,3.1,89,"Fantasy, Action, Crime"
Radioflash,2019,1074,2.4,103,"Thriller, Drama, Monsters"
The New ‘On Cinema’ Oscar Special,2019,795,4.0,150,No genres available
The Tashkent Files,2019,1210,3.2,144,"Thriller, Mystery, Drama"
Under the Same Roof,2019,1558,2.7,97,Comedy
Shanghai Fortress,2019,1136,2.2,107,"War, Science Fiction, Monsters"
Push,2019,842,3.5,92,Documentary
Fahim,2019,1311,3.3,107,"Comedy, Family, Drama"
No Data Plan,2019,457,3.3,70,Documentary
Christmas at Dollywood,2019,822,2.7,90,"Romance, TV Movie"
Deion’s Double Play,2019,1203,3.3,60,Documentary
Habibie & Ainun 3,2019,1610,3.3,121,"History, Drama, Romance"
Run This Town,2019,686,2.8,99,Drama
143 Sahara Street,2019,696,3.6,90,Documentary
All About Yves,2019,1287,3.0,107,Comedy
Martha: A Picture Story,2019,641,3.7,82,Documentary
Bullets of Justice,2019,689,2.9,79,"Comedy, Science Fiction, Horror"
L♡DK: Two Loves Under One Roof,2019,1055,2.9,107,Romance
The Rise of the Synths,2019,734,3.4,82,Documentary
The Secret Life of My Secretary,2019,1174,3.3,960,Comedy
Ghost Strata,2019,763,3.3,45,Documentary
Advocate,2019,453,3.6,108,Documentary
Prélude,2019,471,3.2,95,Drama
Girl with No Mouth,2019,715,3.0,97,"Horror, Fantasy, Adventure"
Rushing Green with Horses,2019,239,3.7,86,Documentary
The Infiltrators,2019,603,3.4,95,"Documentary, Drama"
Rom,2019,766,3.4,79,"Action, Drama"
A Confession,2019,922,3.6,270,"Drama, Crime, Thrillers And Murder Mysteries"
Sonora: The Devil’s Highway,2019,1189,3.2,95,"Western, Drama, Thriller"
American Woman,2019,365,3.1,85,"Crime, Drama"
438 Days,2019,1306,3.4,124,"Thriller, History, Drama"
Northwood Pie,2019,247,3.4,75,"Drama, Comedy, Romance"
At the Video Store,2019,457,3.4,72,Documentary
The Captain,2019,1134,2.9,111,"Family, Thriller, Action"
Volare,2019,1166,3.2,97,Drama
Head Burst,2019,700,3.4,99,Drama
The App,2019,1119,1.8,79,"Drama, Science Fiction"
"The Good, The Bad, The Hungry",2019,954,3.3,77,Documentary
Makmum,2019,1428,2.7,91,Horror
Mine 9,2019,1016,2.9,83,"Drama, Thriller"
Nocturnal,2019,721,3.4,86,Drama
Perfect 10,2019,858,3.4,84,Drama
Dybbuk Box: True Story of Chris Chambers,2019,965,2.3,60,"Horror, The Undead And Monster Classics, Terrifying"
Mafia Is Not What It Used to Be,2019,773,3.6,111,Documentary
Susi Susanti: Love All,2019,1236,3.4,96,"History, Drama"
The Viewing Booth,2019,447,3.6,70,Documentary
Kono Oto Tomare!: Sounds of Life,2019,898,3.7,624,"Animation, Drama"
Kabaneri of the Iron Fortress: The Battle of Unato,2019,1218,3.3,82,"Action, Animation, Drama"
Coffee & Vanilla,2019,1044,2.6,250,Drama
Alelí,2019,910,3.3,88,"Comedy, Drama"
"Exorcism at 60,000 Feet",2019,685,2.5,95,"Comedy, Horror"
When Mom Is Away,2019,1519,3.0,95,"Comedy, Family"
Andy Murray: Resurfacing,2019,1126,3.6,108,Documentary
Dreamy Eyes,2019,1055,3.0,117,"Drama, Romance"
O Beautiful Night,2019,737,3.4,89,"Fantasy, TV Movie, Comedy"
Hellaro,2019,738,3.7,121,Drama
Let It Burn,2019,704,3.5,82,Documentary
Hydra,2019,569,3.2,77,"Drama, Thriller, Action"
Deadly Switch,2019,1073,2.2,87,"Drama, TV Movie, Thriller"
Orpheus’ Song,2019,675,2.8,72,"Adventure, Romance"
Nature,2019,391,3.5,62,Documentary
Macabre,2019,901,2.9,105,"Thriller, Drama, Horror"
No Safe Spaces,2019,806,2.6,95,Documentary
Revolution and Land,2019,948,3.8,110,"History, Documentary"
What Did You Eat Yesterday?,2019,719,3.8,360,Comedy
Sarazanmai,2019,763,3.7,253,"Animation, Comedy"
Thirst,2019,556,3.1,90,"Horror, Comedy"
Sid & Judy,2019,601,3.5,100,"History, Documentary"
Selfie,2019,1219,3.0,108,Comedy
A Long Goodbye,2019,620,3.4,127,"Family, Drama"
Our Boys,2019,466,3.8,600,"Drama, Politics And Human Rights, Gripping"
Suzi Q,2019,635,3.4,104,"Documentary, Music"
Extracurricular Activities,2019,755,3.1,86,"Comedy, Drama, Romance"
Raoul Taburin,2019,1327,3.2,89,Comedy
The Woman in the Septic Tank 3: The Real Untold Story of Josephine Bracken,2019,870,3.6,182,Comedy
Just a Gigolo,2019,1487,2.7,94,Comedy
Vinaya Vidheya Rama,2019,1532,2.3,146,"Action, Drama"
Ambili,2019,1361,3.2,122,Comedy
Maternal,2019,654,3.4,91,Drama
Christmas Town,2019,872,2.7,90,"Romance, TV Movie, Moving Relationship Stories"
Vulfpeck: Live at Madison Square Garden,2019,891,4.2,104,"Music, Documentary"
African Kung-Fu Nazis,2019,652,3.0,84,"Action, Horror, Comedy"
Queen Lear,2019,723,3.6,84,Documentary
Pegasus,2019,1041,3.0,98,"Action, Comedy"
Abduction,2019,889,2.5,98,"Thriller, Action, Horror"
The Lift Boy,2019,1075,3.2,107,"Comedy, Drama, Moving Relationship Stories"
Leftover Women,2019,455,3.5,85,"Documentary, Romance, Drama"
Union of Salvation,2019,977,2.8,130,"Adventure, History, Drama"
9,2019,1285,3.2,159,"Mystery, Thriller, Science Fiction"
Square One,2019,797,3.5,83,"Crime, Documentary, Drama"
Abou Leila,2019,637,3.4,135,"Thriller, Drama"
The Rise of Jordan Peterson,2019,955,3.2,90,Documentary
A Kid from Coney Island,2019,993,3.4,89,Documentary
Destiny,2019,1329,2.9,106,"Romance, Drama"
Camille,2019,864,3.4,90,"Drama, War"
Walrus Yes: The Making of Tusk,2019,677,3.1,94,"Horror, Documentary"
Just a Stranger,2019,1074,3.0,117,"Drama, Romance"
My Girlfriend is a Serial Killer,2019,649,3.1,103,"Crime, Romance, Horror"
The Knight of Shadows: Between Yin and Yang,2019,950,2.6,108,"Adventure, Action, Fantasy"
Kettiyollaanu Ente Maalakha,2019,1410,3.3,135,"Drama, Comedy"
Slay the Dragon,2019,551,3.6,101,Documentary
Night Drive,2019,752,3.1,82,Thriller
Bangla,2019,1007,3.2,84,"Comedy, Drama"
Creem: America’s Only Rock ’n’ Roll Magazine,2019,719,3.3,75,"Music, Documentary"
Endless Night,2019,633,3.3,93,"Drama, History"
The Ash Lad: In Search of the Golden Castle,2019,972,3.1,99,"Adventure, Fantasy"
An Old Lady,2019,491,3.4,97,Drama
An Almost Ordinary Summer,2019,958,3.2,100,Comedy
Four Weddings and a Funeral,2019,651,3.5,500,"Comedy, Relationship Comedy, Crude Humor And Satire"
Inherit the Viper,2019,827,2.9,90,"Drama, Crime, Thriller"
Kontora,2019,376,3.6,145,Drama
A Hairy Tail,2019,1511,2.9,100,"Comedy, Fantasy, Crime"
Dirt Music,2019,771,2.8,105,"Romance, Drama"
Beyond the Law,2019,882,2.2,90,"Action, Crime, Drugs And Gangsters"
Holiday Date,2019,836,2.8,84,"TV Movie, Romance"
Grand-Daddy Day Care,2019,864,2.3,91,"Comedy, Family"
Every Time I Die,2019,899,2.8,98,Thriller
A Very Bad Friend,2019,1574,2.9,94,Comedy
Pahokee,2019,363,3.6,112,Documentary
The Father,2019,633,3.4,90,Drama
Infidel,2019,925,2.5,107,"Action, Thriller, High Speed And Special Ops"
Colorless,2019,418,3.2,122,"Romance, Drama"
Panipat,2019,1128,2.8,171,"Action, War, Romance"
Aznavour by Charles,2019,637,3.6,76,"Documentary, Music"
"Ears, Eyes and Throats: Restored Classic and Lost Punk Films 1976-1981",2019,510,3.5,105,"Music, Documentary"
Doctor John,2019,1065,3.6,1120,Drama
Justine,2019,926,3.1,105,Drama
Hellarious,2019,828,2.9,76,"Horror, Comedy"
And the Birds Rained Down,2019,616,3.4,127,Drama
House of Cardin,2019,484,3.4,95,Documentary
Backdraft 2,2019,800,2.5,102,"Action, Drama, Crime"
Earth,2019,561,3.5,115,Documentary
Forbidden Dream,2019,610,3.4,132,"Drama, History"
The Day After I’m Gone,2019,818,3.3,98,Drama
Mass Hysteria,2019,855,2.7,66,"Comedy, Horror"
Tazza: One Eyed Jack,2019,1062,3.0,139,"Drama, Crime"
Bad CGI Sharks,2019,373,3.0,93,"Horror, Comedy"
Valley of Souls,2019,647,3.6,137,Drama
F2: Fun and Frustration,2019,1570,2.8,148,Comedy
Tootsies & The Fake,2019,1174,2.7,108,Comedy
Fascism on a Thread: The Strange Story of Nazisploitation Cinema,2019,668,3.3,91,Documentary
Vikruthi,2019,1180,3.4,123,"Comedy, Drama"
Maadathy,2019,708,3.5,90,Drama
Souvenir,2019,808,3.1,113,Drama
122,2019,1112,2.6,95,"Thriller, Horror"
Black Fox,2019,1028,2.9,86,"Animation, Drama, Science Fiction"
Thalasso,2019,996,3.2,93,"Drama, Comedy"
The Bull,2019,935,3.2,99,Drama
Merry & Bright,2019,813,2.8,84,"Romance, TV Movie"
Compulsive Liar,2019,1255,3.1,111,"Science Fiction, Comedy"
James vs. His Future Self,2019,770,3.1,93,"Science Fiction, Drama, Comedy"
Promise of Pisa,2019,1136,3.4,105,Drama
Cuddle Weather,2019,1049,3.0,95,"Drama, Comedy, Romance"
Sweet Family,2019,1204,2.4,101,Comedy
Sister Aimee,2019,405,3.2,87,Drama
Enrico Piaggio: Vespa,2019,1165,3.2,103,"Drama, TV Movie"
Raise Hell: The Life & Times of Molly Ivins,2019,667,3.6,91,Documentary
The Defendant,2019,782,3.4,93,Drama
The Body,2019,1187,2.7,101,"Mystery, Thriller, Thrillers And Murder Mysteries"
Coyote Lake,2019,769,2.9,93,"Drama, Thriller"
Red Penguins,2019,781,3.4,80,Documentary
Born a King,2019,955,3.3,103,"Drama, History"
Eu Sou Mais Eu,2019,1196,2.5,98,Comedy
Mr. Leather,2019,516,3.2,85,Documentary
One Man Dies a Million Times,2019,238,3.5,97,"Drama, Science Fiction, Romance"
Morgue,2019,856,2.7,81,Horror
A Little Thing Called First Love,2019,1044,3.5,1620,"Drama, Comedy"
Night Ride,2019,863,3.3,95,Drama
Ordinary Happiness,2019,1137,3.1,93,"Fantasy, Comedy"
American Tragedy,2019,839,3.1,80,Documentary
Into the Ashes,2019,808,2.8,97,"Thriller, Mystery, Drama"
Astro Kid,2019,948,3.1,90,"Comedy, Adventure, Animation"
Bonnie and Bonnie,2019,709,2.8,90,"Romance, Drama"
Jiivi,2019,1226,3.5,122,"Drama, Crime"
Weedjies! Halloweed Night,2019,489,2.8,76,"Comedy, Horror"
"1956, Central Travancore",2019,439,3.6,94,Drama
Direct to Video: Straight to Video Horror of the 90s,2019,575,3.0,106,"Documentary, Horror"
Alien Warfare,2019,989,2.0,88,"Action, Thriller, Science Fiction"
A Resistance,2019,509,3.5,105,"Drama, History"
Wira,2019,692,3.2,108,"Action, Drama, Crime"
The Dove and the Wolf,2019,622,3.3,106,Drama
The Japon,2019,1312,2.5,96,Comedy
Venice Calling,2019,1341,3.0,95,"Drama, Comedy"
#FollowMe,2019,630,2.4,90,"Horror, Thriller"
City Hunter: Shinjuku Private Eyes,2019,833,3.3,95,"Action, Animation, Crime"
Rise of the Footsoldier 4: Marbella,2019,1068,2.8,85,"Action, Crime"
Sermon on the Mount,2019,389,3.6,46,"TV Movie, Documentary"
"My People, My Country",2019,839,3.0,154,"History, Drama"
Cencoroll Connect,2019,613,3.5,75,"Science Fiction, Animation"
A Remarkable Tale,2019,1121,2.5,93,Comedy
Relativity,2019,795,3.3,107,"Romance, Drama"
The Watchman,2019,1005,3.2,106,"Drama, Thriller"
Verdict,2019,481,3.4,126,"Crime, Drama"
Brief Story from the Green Planet,2019,571,3.0,75,Drama
My Best Friend’s Wedding,2019,1083,2.7,109,"Romance, Comedy"
Cat in the Wall,2019,697,3.2,92,Drama
Ash,2019,373,3.4,104,Drama
Gold Digger,2019,570,3.2,360,"Drama, Moving Relationship Stories, Enduring Stories Of Family And Marital Drama"
Fuccbois,2019,763,3.2,96,"Drama, Thriller"
Stitches,2019,818,3.5,105,Drama
Marvel Rising: Playing with Fire,2019,635,3.1,44,"Animation, Family, Adventure"
The Garden Left Behind,2019,407,3.2,88,Drama
Christmas Under the Stars,2019,753,2.9,84,"TV Movie, Romance"
Halloween at Aunt Ethel’s,2019,681,2.4,80,"Comedy, Horror"
Vicious,2019,1097,2.6,97,Thriller
We Are Columbine,2019,789,3.3,78,Documentary
The Journalist,2019,554,3.3,113,Drama
Holiday Hell,2019,595,2.7,100,Horror
Robert Reborn,2019,725,2.2,85,Horror
The Passage,2019,1221,2.8,144,"War, Action, Drama"
Pick It Up!: Ska in the ’90s,2019,669,3.6,100,"Music, Documentary"
One Day in the Life of Noah Piugattuk,2019,346,3.6,113,Drama
Char Man,2019,699,2.6,85,"Thriller, Horror"
Pacified,2019,704,3.4,100,Drama
Uncle,2019,657,3.5,106,Drama
Family Members,2019,476,3.4,86,Drama
Unbreakable,2019,870,3.1,119,"Drama, Romance"
Good Kisser,2019,608,2.4,74,"Drama, Romance"
The Spooky Tale of Captain Underpants: Hack-a-ween,2019,867,3.1,46,"Comedy, Animation, Family"
Sweethearts,2019,1009,3.0,107,"Action, Comedy, Crime"
True Fiction,2019,662,2.9,97,"Horror, Thriller"
Gutterbug,2019,616,3.2,101,"Drama, Crime"
Marjaavaan,2019,1194,2.5,133,"Romance, Action, Epic Heroes"
Between Maybes,2019,901,3.1,107,"Romance, Drama"
The Planets,2019,524,3.9,300,Documentary
The Final Quarter,2019,812,3.7,70,Documentary
Crazy Ex-Girlfriend: Oh My God I Think It’s Over,2019,545,3.9,42,"Documentary, Comedy"
Human Lost,2019,495,2.9,110,"Animation, Action, Science Fiction"
Escaping the NXIVM Cult: A Mother’s Fight to Save Her Daughter,2019,741,2.6,87,"Crime, Drama, TV Movie"
Norm of the North: King Sized Adventure,2019,745,2.2,90,"Family, Adventure, Comedy"
The Great War of Archimedes,2019,582,3.4,130,"Action, Mystery, Drama"
An Affair to Die For,2019,897,2.4,83,"Horror, Thriller"
Owners,2019,964,3.6,97,"Comedy, Drama"
The Mongolian Conspiracy,2019,1003,2.9,100,"Crime, Thriller"
Kevin Hart’s Guide to Black History,2019,974,3.0,63,Comedy
CRSHD,2019,630,2.9,81,"Comedy, Drama"
South Terminal,2019,692,3.4,96,Drama
Hoax,2019,685,2.5,96,"Horror, The Undead And Monster Classics, Gory"
XIII,2019,672,2.8,46,Horror
They’re Inside,2019,626,2.6,83,Horror
Tod@s Caen,2019,1145,2.7,120,Comedy
Red Letter Day,2019,754,2.7,76,"Thriller, Crime, Comedy"
Lupin the Third: Goodbye Partner,2019,648,3.2,92,"Action, Crime, TV Movie"
In the Dusk,2019,441,3.3,128,"Drama, History"
My Little Pony: Rainbow Roadtrip,2019,829,3.3,60,"Animation, Family"
Sunday Girl,2019,454,3.2,78,Comedy
H0us3,2019,758,2.9,90,"Science Fiction, Thriller, Horror"
1994,2019,730,3.6,250,Documentary
The Prince’s Voyage,2019,530,3.4,75,Animation
Castle of Dreams,2019,1185,3.1,86,Drama
Wedding Agreement,2019,1174,3.2,100,"Romance, Drama"
Miracle in Cell No. 7,2019,971,3.2,123,"Drama, Comedy"
LSS,2019,832,3.2,104,"Drama, Romance, Music"
The Mayor of Rione Sanità,2019,919,3.3,117,"Drama, Crime"
Apollo: Missions to the Moon,2019,718,3.6,94,"History, Documentary"
Days of the Whale,2019,728,3.3,80,Drama
Òlòtūré,2019,820,3.2,106,"Crime, Drama"
Final Voyage,2019,647,3.3,113,"Drama, Science Fiction"
Armstrong,2019,535,3.4,100,Documentary
Vinci Da,2019,1057,3.3,117,"Mystery, Thriller, Crime"
Thamasha,2019,995,3.5,120,"Drama, Romance"
Margaret Atwood: A Word After a Word After a Word Is Power,2019,582,3.5,94,Documentary
Film Adventure,2019,250,3.4,87,"Drama, Romance"
Mistletoe & Menorahs,2019,626,2.8,90,"Drama, Romance, TV Movie"
Oil On Canvas,2019,781,2.6,80,Drama
"Rock, Paper and Scissors",2019,496,3.1,83,"Horror, Mystery, Thriller"
Ocean’s 11,2019,874,3.6,150,No genres available
Kroos,2019,1102,3.1,115,Documentary
SpongeBob’s Big Birthday Blowout,2019,859,3.3,44,Animation
Holy Beasts,2019,424,3.2,90,Drama
Zoombies 2,2019,660,2.5,84,"Comedy, Horror, Action"
Furtive,2019,927,2.9,84,Thriller
My Country: The New Age,2019,614,3.7,1120,"Drama, Epic History And Literature, Historical Battles And Epic Heroism"
De Lo Mio,2019,303,3.5,74,Drama
Off Course to China,2019,1104,2.7,104,Comedy
Agatha and the Curse of Ishtar,2019,716,3.0,95,Crime
1st Summoning,2019,777,2.4,97,"Horror, The Undead And Monster Classics, Terrifying"
Confessional,2019,731,2.5,84,Thriller
Trijya - Radius,2019,456,3.5,91,Drama
Hearts and Bones,2019,505,3.4,111,Drama
Running with Beto,2019,719,3.4,95,Documentary
Moonless Dawn,2019,263,3.4,60,Drama
Farewell to the Night,2019,778,3.2,104,Drama
Get Her… If You Can,2019,918,2.9,90,Comedy
Patsy & Loretta,2019,552,3.3,83,"Music, TV Movie, Drama"
Notre Dame,2019,892,3.0,89,Comedy
Label Me,2019,580,3.4,60,Drama
Bento Harassment,2019,671,3.5,106,"Drama, Comedy, Family"
Made In China,2019,1095,3.0,130,"Drama, Comedy"
Run the Race,2019,604,2.9,94,Drama
Not for Resale,2019,589,3.4,85,Documentary
Vault,2019,785,2.9,99,"Drama, Crime, Drugs And Gangsters"
Monsters.,2019,563,3.4,116,"Drama, Romance"
iSmart Shankar,2019,1280,2.8,141,"Thriller, Action, Science Fiction"
Os Parças 2,2019,1169,2.4,90,Comedy
Jelgava ’94,2019,821,3.3,80,Drama
Mussum: Um Filme do Cacildis,2019,848,3.5,72,"Music, Documentary"
The Third Eye 2,2019,878,2.8,115,"Horror, Thriller, Mystery"
Island,2019,356,3.6,68,Drama
Gossip Girl,2019,948,3.4,90,Romance
Tlamess,2019,313,3.4,120,Drama
Making Monsters,2019,643,2.9,82,Horror
